  -3.9000000e+01	  -6.2000000e+01	   2.6457689e-01	
  -3.9000000e+01	  -6.1000000e+01	   2.5666690e-01	
  -3.8000000e+01	  -7.3000000e+01	   3.0071684e-01	
  -3.8000000e+01	  -7.2000000e+01	   4.3565706e-01	
  -3.8000000e+01	  -6.4000000e+01	   3.0808798e-01	
  -3.8000000e+01	  -6.3000000e+01	   2.8956642e-01	
  -3.8000000e+01	  -6.2000000e+01	   2.7771543e-01	
  -3.8000000e+01	  -6.1000000e+01	   2.7166909e-01	
  -3.7000000e+01	  -7.3000000e+01	   2.9638568e-01	
  -3.7000000e+01	  -7.2000000e+01	   4.1399908e-01	
  -3.7000000e+01	  -6.4000000e+01	   3.0626765e-01	
  -3.7000000e+01	  -6.3000000e+01	   3.0109545e-01	
  -3.7000000e+01	  -6.2000000e+01	   2.9512904e-01	
  -3.7000000e+01	  -6.1000000e+01	   2.8752578e-01	
  -3.7000000e+01	   1.4200000e+02	   3.8737923e-01	
  -3.7000000e+01	   1.4300000e+02	   4.1325113e-01	
  -3.7000000e+01	   1.4400000e+02	   4.2260588e-01	
  -3.7000000e+01	   1.4500000e+02	   4.3801737e-01	
  -3.7000000e+01	   1.4600000e+02	   4.4744720e-01	
  -3.6000000e+01	  -7.2000000e+01	   3.8058311e-01	
  -3.6000000e+01	  -6.5000000e+01	   3.1542568e-01	
  -3.6000000e+01	  -6.4000000e+01	   2.9801649e-01	
  -3.6000000e+01	  -6.3000000e+01	   2.9651339e-01	
  -3.6000000e+01	  -6.2000000e+01	   2.9055200e-01	
  -3.6000000e+01	  -6.1000000e+01	   2.8855244e-01	
  -3.6000000e+01	   1.4100000e+02	   3.8447710e-01	
  -3.6000000e+01	   1.4200000e+02	   4.0551095e-01	
  -3.6000000e+01	   1.4300000e+02	   4.2183932e-01	
  -3.6000000e+01	   1.4400000e+02	   4.3878973e-01	
  -3.6000000e+01	   1.4500000e+02	   4.5596039e-01	
  -3.6000000e+01	   1.4600000e+02	   4.7243274e-01	
  -3.6000000e+01	   1.4700000e+02	   4.7287739e-01	
  -3.5000000e+01	  -7.2000000e+01	   3.3254210e-01	
  -3.5000000e+01	  -7.1000000e+01	   3.6780283e-01	
  -3.5000000e+01	  -6.6000000e+01	   3.2828422e-01	
  -3.5000000e+01	  -6.5000000e+01	   3.1092394e-01	
  -3.5000000e+01	  -6.4000000e+01	   3.0063075e-01	
  -3.5000000e+01	  -6.3000000e+01	   2.9658157e-01	
  -3.5000000e+01	  -6.2000000e+01	   2.9410863e-01	
  -3.5000000e+01	  -5.7000000e+01	   2.7364795e-01	
  -3.5000000e+01	  -5.6000000e+01	   2.6858945e-01	
  -3.5000000e+01	  -5.5000000e+01	   2.5301177e-01	
  -3.5000000e+01	   1.9000000e+01	   2.6995355e-01	
  -3.5000000e+01	   1.4100000e+02	   3.9695578e-01	
  -3.5000000e+01	   1.4300000e+02	   4.2676357e-01	
  -3.5000000e+01	   1.4500000e+02	   4.5823570e-01	
  -3.5000000e+01	   1.4600000e+02	   4.7434747e-01	
  -3.5000000e+01	   1.4700000e+02	   4.7212708e-01	
