  -5.4000000e+01	  -7.2000000e+01	   9.1354527e-02	
  -5.3000000e+01	  -7.1000000e+01	   9.9104752e-02	
  -5.2000000e+01	  -7.3000000e+01	   1.0222017e-01	
  -4.2000000e+01	  -7.4000000e+01	   1.0158419e-01	
  -4.2000000e+01	  -7.2000000e+01	   1.5567786e-01	
  -4.1000000e+01	  -7.4000000e+01	   9.7172223e-02	
  -4.1000000e+01	  -7.3000000e+01	   1.2210438e-01	
  -4.1000000e+01	  -6.4000000e+01	   1.2429743e-01	
  -4.0000000e+01	  -7.3000000e+01	   1.2841240e-01	
  -4.0000000e+01	  -6.3000000e+01	   1.2716640e-01	
  -3.9000000e+01	  -7.3000000e+01	   1.3172841e-01	
  -3.9000000e+01	  -7.2000000e+01	   1.7739166e-01	
  -3.9000000e+01	  -6.5000000e+01	   1.4292917e-01	
  -3.9000000e+01	  -6.4000000e+01	   1.3388150e-01	
  -3.9000000e+01	  -6.3000000e+01	   1.3023586e-01	
  -3.9000000e+01	  -6.2000000e+01	   1.2738849e-01	
  -3.9000000e+01	  -6.1000000e+01	   1.2343802e-01	
  -3.9000000e+01	  -6.0000000e+01	   1.2227192e-01	
  -3.8000000e+01	  -7.3000000e+01	   1.3542911e-01	
  -3.8000000e+01	  -7.2000000e+01	   1.8424806e-01	
  -3.8000000e+01	  -6.5000000e+01	   1.4313193e-01	
  -3.8000000e+01	  -6.4000000e+01	   1.3853272e-01	
  -3.8000000e+01	  -6.3000000e+01	   1.2586678e-01	
  -3.8000000e+01	  -6.2000000e+01	   1.2020780e-01	
  -3.8000000e+01	  -6.1000000e+01	   1.2339352e-01	
  -3.8000000e+01	  -6.0000000e+01	   1.2513971e-01	
  -3.8000000e+01	  -5.9000000e+01	   1.2478168e-01	
  -3.8000000e+01	  -5.8000000e+01	   1.2568387e-01	
  -3.8000000e+01	   1.4000000e+02	   1.4473905e-01	
  -3.8000000e+01	   1.4100000e+02	   2.0251632e-01	
  -3.8000000e+01	   1.4200000e+02	   2.4084574e-01	
  -3.8000000e+01	   1.4300000e+02	   2.7612557e-01	
  -3.7000000e+01	  -7.3000000e+01	   1.3683801e-01	
  -3.7000000e+01	  -7.2000000e+01	   1.8224436e-01	
  -3.7000000e+01	  -6.6000000e+01	   1.4101360e-01	
  -3.7000000e+01	  -6.5000000e+01	   1.3125716e-01	
  -3.7000000e+01	  -6.4000000e+01	   1.2639836e-01	
  -3.7000000e+01	  -6.3000000e+01	   1.2491074e-01	
  -3.7000000e+01	  -6.2000000e+01	   1.2353407e-01	
  -3.7000000e+01	  -6.1000000e+01	   1.2540346e-01	
  -3.7000000e+01	  -6.0000000e+01	   1.2876056e-01	
  -3.7000000e+01	  -5.9000000e+01	   1.2731548e-01	
  -3.7000000e+01	  -5.8000000e+01	   1.2300222e-01	
  -3.7000000e+01	   1.4000000e+02	   1.7004409e-01	
  -3.7000000e+01	   1.4200000e+02	   2.6786843e-01	
  -3.7000000e+01	   1.4300000e+02	   3.0536372e-01	
  -3.7000000e+01	   1.4400000e+02	   2.9140349e-01	
  -3.7000000e+01	   1.4500000e+02	   3.2928301e-01	
  -3.7000000e+01	   1.4600000e+02	   3.3919025e-01	
  -3.6000000e+01	  -7.2000000e+01	   1.7368484e-01	
  -3.6000000e+01	  -6.6000000e+01	   1.3194794e-01	
  -3.6000000e+01	  -6.5000000e+01	   1.2206108e-01	
  -3.6000000e+01	  -6.4000000e+01	   1.1334147e-01	
  -3.6000000e+01	  -6.3000000e+01	   1.1306832e-01	
  -3.6000000e+01	  -6.2000000e+01	   1.1253928e-01	
  -3.6000000e+01	  -6.1000000e+01	   1.1481708e-01	
  -3.6000000e+01	  -6.0000000e+01	   1.2009917e-01	
  -3.6000000e+01	  -5.9000000e+01	   1.2162408e-01	
  -3.6000000e+01	  -5.8000000e+01	   1.2208071e-01	
  -3.6000000e+01	   1.3800000e+02	   1.5578626e-01	
  -3.6000000e+01	   1.3900000e+02	   1.6858733e-01	
  -3.6000000e+01	   1.4000000e+02	   1.9295803e-01	
  -3.6000000e+01	   1.4100000e+02	   2.6359724e-01	
  -3.6000000e+01	   1.4200000e+02	   2.8391468e-01	
  -3.6000000e+01	   1.4300000e+02	   2.9577927e-01	
  -3.6000000e+01	   1.4400000e+02	   2.2505346e-01	
  -3.6000000e+01	   1.4500000e+02	   2.3341726e-01	
  -3.6000000e+01	   1.4600000e+02	   2.5452911e-01	
  -3.6000000e+01	   1.4700000e+02	   2.7302886e-01	
  -3.5000000e+01	  -7.2000000e+01	   1.6261003e-01	
  -3.5000000e+01	  -7.1000000e+01	   1.8787220e-01	
  -3.5000000e+01	  -6.7000000e+01	   1.4597925e-01	
  -3.5000000e+01	  -6.6000000e+01	   1.2722454e-01	
  -3.5000000e+01	  -6.5000000e+01	   1.1678107e-01	
  -3.5000000e+01	  -6.4000000e+01	   1.1084432e-01	
  -3.5000000e+01	  -6.3000000e+01	   1.0869421e-01	
  -3.5000000e+01	  -6.2000000e+01	   1.0864011e-01	
  -3.5000000e+01	  -6.1000000e+01	   1.1288306e-01	
  -3.5000000e+01	  -6.0000000e+01	   1.1538429e-01	
  -3.5000000e+01	  -5.7000000e+01	   1.2446635e-01	
  -3.5000000e+01	  -5.6000000e+01	   1.2759579e-01	
  -3.5000000e+01	  -5.5000000e+01	   1.2861168e-01	
  -3.5000000e+01	   1.9000000e+01	   1.3294565e-01	
  -3.5000000e+01	   1.1800000e+02	   1.1785313e-01	
  -3.5000000e+01	   1.3800000e+02	   1.9192060e-01	
  -3.5000000e+01	   1.4000000e+02	   2.0158652e-01	
  -3.5000000e+01	   1.4100000e+02	   2.6942074e-01	
  -3.5000000e+01	   1.4300000e+02	   2.2400025e-01	
  -3.5000000e+01	   1.4500000e+02	   2.4279669e-01	
  -3.5000000e+01	   1.4600000e+02	   2.5972284e-01	
  -3.5000000e+01	   1.4700000e+02	   2.7306101e-01	
  -3.5000000e+01	   1.4800000e+02	   2.7498124e-01	
  -3.5000000e+01	   1.4900000e+02	   2.7323823e-01	
  -3.4000000e+01	  -7.2000000e+01	   1.5217389e-01	
  -3.4000000e+01	  -7.1000000e+01	   1.7628892e-01	
  -3.4000000e+01	  -6.7000000e+01	   1.3824450e-01	
  -3.4000000e+01	  -6.6000000e+01	   1.2742116e-01	
  -3.4000000e+01	  -6.5000000e+01	   1.1560197e-01	
  -3.4000000e+01	  -6.4000000e+01	   1.0726493e-01	
  -3.4000000e+01	  -6.3000000e+01	   1.0699315e-01	
  -3.4000000e+01	  -6.2000000e+01	   1.0693019e-01	
  -3.4000000e+01	  -6.1000000e+01	   1.1375514e-01	
  -3.4000000e+01	  -5.8000000e+01	   1.2414931e-01	
  -3.4000000e+01	  -5.7000000e+01	   1.2643186e-01	
  -3.4000000e+01	  -5.5000000e+01	   1.2576592e-01	
  -3.4000000e+01	   1.8000000e+01	   1.3342615e-01	
  -3.4000000e+01	   1.9000000e+01	   1.6943684e-01	
  -3.4000000e+01	   2.0000000e+01	   1.8046516e-01	
  -3.4000000e+01	   2.2000000e+01	   1.5847930e-01	
  -3.4000000e+01	   2.5000000e+01	   1.2734820e-01	
  -3.4000000e+01	   2.6000000e+01	   1.3732011e-01	
  -3.4000000e+01	   1.1600000e+02	   1.8975720e-01	
  -3.4000000e+01	   1.1700000e+02	   1.8667109e-01	
  -3.4000000e+01	   1.1800000e+02	   1.8565542e-01	
  -3.4000000e+01	   1.1900000e+02	   1.7297527e-01	
  -3.4000000e+01	   1.2100000e+02	   1.4508032e-01	
  -3.4000000e+01	   1.2200000e+02	   1.4072733e-01	
  -3.4000000e+01	   1.3500000e+02	   1.6751115e-01	
  -3.4000000e+01	   1.3600000e+02	   2.0056730e-01	
  -3.4000000e+01	   1.3800000e+02	   2.2033447e-01	
  -3.4000000e+01	   1.4500000e+02	   2.5139221e-01	
  -3.4000000e+01	   1.4600000e+02	   2.7813665e-01	
  -3.4000000e+01	   1.4700000e+02	   2.6878683e-01	
  -3.4000000e+01	   1.4800000e+02	   2.7202710e-01	
